,id,name,artists,duration_s,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,Year_dt
806,6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,Taylor Swift,219.72,10/22/12,2012,0.00454,0.622,0.469,2.25e-06,0.0335,-6.798,0.0363,77.019,0.679,0,3,77,0,2012-01-01
807,4wFUdSCer8bdQsrp1M90sa,Highway Don't Care,Taylor Swift,276.88,1/1/13,2013,0.0216,0.47,0.79,0.0,0.0863,-5.352,0.039,158.061,0.495,1,2,66,0,2013-01-01
808,1p80LdxRV74UKvL8gnD7ky,Blank Space,Taylor Swift,231.827,10/27/14,2014,0.085,0.752,0.678,1.64e-06,0.13,-5.421,0.0646,96.009,0.583,1,5,71,0,2014-01-01
809,5xTtaWoae3wi06K5WfVUUH,Shake It Off,Taylor Swift,219.2,10/27/14,2014,0.0561,0.648,0.785,0.0,0.148,-5.414,0.165,160.02,0.943,1,7,70,0,2014-01-01
810,59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,Taylor Swift,220.44,10/27/14,2014,0.0709,0.553,0.664,0.0056,0.106,-7.417,0.0741,140.06,0.467,1,8,69,0,2014-01-01
811,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,Taylor Swift,171.36,8/23/19,2019,0.00929,0.771,0.671,0.0,0.0637,-5.617,0.0553,85.026,0.714,1,2,83,0,2019-01-01
812,0Om9WAB5RS09L80DyOfTNa,Tim McGraw,Taylor Swift,232.107,10/24/06,2006,0.575,0.58,0.491,0.0,0.121,-6.462,0.0251,76.009,0.425,1,0,60,0,2006-01-01
813,16MVSD0mGI4RMQT83Qzm69,Should've Said No,Taylor Swift,242.2,10/24/06,2006,0.0103,0.476,0.777,0.0,0.196,-3.771,0.0289,167.964,0.472,0,4,58,0,2006-01-01
814,4t0OI7XrODjSkAu3bTPmWj,Fifteen,Taylor Swift,294.333,11/11/08,2008,0.067,0.556,0.651,0.0,0.145,-4.396,0.0266,95.485,0.203,1,7,59,0,2008-01-01
815,6wn61Fzx9XMxQmieLpoIhW,White Horse,Taylor Swift,234.427,11/11/08,2008,0.305,0.578,0.34,0.0,0.104,-8.027,0.0264,92.702,0.223,1,0,58,0,2008-01-01
816,6Eu31gddWw0gOGO506pJYA,Fearless,Taylor Swift,241.987,11/11/08,2008,0.04,0.594,0.712,0.0,0.309,-4.418,0.0273,99.972,0.476,1,5,58,0,2008-01-01
817,1MaqkdFNIKPdpQGDzme5ss,Two Is Better Than One (feat. Taylor Swift),Taylor Swift,242.84,9/7/09,2009,0.189,0.521,0.702,0.0,0.0962,-5.189,0.0331,127.976,0.25,1,0,65,0,2009-01-01
818,5yEPktRqvIhko5QFF3aBhQ,Mean,Taylor Swift,237.733,10/25/10,2010,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,1,4,63,0,2010-01-01
819,0dBW6ZsW8skfvoRfgeerBF,Mine,Taylor Swift,230.707,10/25/10,2010,0.00265,0.624,0.757,1.87e-06,0.189,-2.94,0.0296,121.07,0.658,1,7,62,0,2010-01-01
820,3DrjZArsPsoqbLzUZZV1Id,Back To December,Taylor Swift,293.027,10/25/10,2010,0.117,0.529,0.67,0.0,0.334,-4.663,0.0303,141.893,0.286,1,2,61,0,2010-01-01
821,7AEAGTc8cReDqcbPoY9gwo,We Are Never Ever Getting Back Together,Taylor Swift,191.88,10/22/12,2012,0.00957,0.628,0.676,2.65e-05,0.102,-5.911,0.0916,85.984,0.75,1,7,64,0,2012-01-01
822,0VwNdo84DaVYLIkbVO86ND,We Are Never Ever Getting Back Together,Taylor Swift,193.147,10/22/12,2012,0.00957,0.628,0.676,2.65e-05,0.121,-5.911,0.0916,85.984,0.75,1,7,75,0,2012-01-01
823,1q3RiD1tIWUpGsNFADMlvl,All Too Well,Taylor Swift,327.893,10/22/12,2012,0.0382,0.602,0.609,0.0002,0.127,-7.803,0.0243,93.06,0.337,1,0,61,0,2012-01-01
824,0z9UVN8VBHJ9HdfYsOuuNf,Safe & Sound - from The Hunger Games Soundtrack,Taylor Swift,240.067,1/1/12,2012,0.883,0.472,0.3,1.04e-05,0.0698,-10.807,0.028,144.317,0.289,1,7,66,0,2012-01-01
825,3bIxTsfeNMO7Nt2J3EUKrA,22,Taylor Swift,230.133,10/22/12,2012,0.00215,0.658,0.729,0.0013,0.0752,-6.561,0.0378,104.007,0.668,1,7,60,0,2012-01-01
826,273dCMFseLcVsoSWx59IoE,Bad Blood,Taylor Swift,211.933,10/27/14,2014,0.0871,0.652,0.802,6.45e-06,0.148,-6.114,0.181,170.157,0.295,1,7,65,0,2014-01-01
827,4lIxdJw6W3Fg4vUIYCB0S5,Style,Taylor Swift,231.0,10/27/14,2014,0.00256,0.598,0.786,0.00143,0.117,-5.572,0.0382,95.021,0.456,1,2,64,0,2014-01-01
828,6NFyWDv5CjfwuzoCkw47Xf,Delicate,Taylor Swift,232.253,11/10/17,2017,0.216,0.75,0.404,0.000357,0.0911,-10.178,0.0682,95.045,0.0499,0,9,77,0,2017-01-01
829,3RauEVgRgj1IuWdJ9fDs70,The Man,Taylor Swift,190.36,8/23/19,2019,0.0767,0.777,0.658,0.0,0.0901,-5.191,0.054,110.048,0.633,1,0,82,0,2019-01-01
830,1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,221.307,8/23/19,2019,0.492,0.359,0.543,1.58e-05,0.118,-7.582,0.0919,68.534,0.453,1,7,81,0,2019-01-01
831,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,193.0,8/23/19,2019,0.033,0.61,0.83,0.0,0.118,-4.105,0.0571,182.162,0.728,1,0,83,0,2019-01-01
832,43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,Taylor Swift,170.64,8/23/19,2019,0.298,0.664,0.316,2.03e-06,0.0812,-10.345,0.519,92.875,0.541,1,5,77,0,2019-01-01
833,3as6Wz3mwbTnusWhZjTUNr,You Belong With Me,Taylor Swift,231.147,11/11/08,2008,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,1,6,56,0,2008-01-01
834,1D4PL9B8gOg78jiHg3FvBb,Love Story,Taylor Swift,236.267,11/11/08,2008,0.131,0.617,0.741,0.0,0.0772,-3.97,0.0311,118.984,0.306,1,2,76,0,2008-01-01
835,0kN3oXYWWAk1uC0y2WoyOE,Love Story,Taylor Swift,235.28,11/11/08,2008,0.157,0.618,0.736,0.0,0.073,-3.937,0.0308,118.982,0.307,1,2,54,0,2008-01-01
836,5vyxXfD5gLlyPxGZMEjtmd,Crazier,Taylor Swift,191.947,1/1/09,2009,0.0631,0.452,0.544,5.33e-06,0.104,-5.423,0.0277,133.042,0.158,1,4,59,0,2009-01-01
837,10eBRyImhfqVvkiVEGf0N0,Enchanted,Taylor Swift,352.187,10/25/10,2010,0.0739,0.455,0.623,0.000424,0.146,-3.878,0.0288,163.893,0.208,1,8,58,0,2010-01-01
838,3RBluWmSoG2pGA1OePzGJI,The Story Of Us,Taylor Swift,265.667,10/25/10,2010,0.00478,0.543,0.818,0.000368,0.0357,-3.611,0.0398,139.898,0.683,1,4,56,0,2010-01-01
839,4NAmRvqSITAAzKWnC8yRq3,Everything Has Changed,Taylor Swift,243.933,10/22/12,2012,0.36,0.624,0.458,3.89e-06,0.303,-6.755,0.0287,80.017,0.436,1,6,59,0,2012-01-01
840,6ce41JVa6KFaryfmC2bu2W,22,Taylor Swift,232.12,10/22/12,2012,0.00215,0.661,0.729,0.0013,0.0477,-6.561,0.0376,103.987,0.668,1,7,70,0,2012-01-01
841,2ULNeSomDxVNmdDy8VxEBU,22,Taylor Swift,230.133,10/22/12,2012,0.00215,0.658,0.729,0.0013,0.0752,-6.561,0.0378,104.007,0.668,1,7,58,0,2012-01-01
842,1RvQQGwaPipiNgz8RXAKA8,Red,Taylor Swift,220.827,10/22/12,2012,0.0773,0.602,0.896,8.87e-05,0.091,-4.267,0.0437,124.978,0.641,0,1,58,0,2012-01-01
843,0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,Taylor Swift,217.973,10/22/12,2012,0.00454,0.622,0.469,2.25e-06,0.0398,-6.798,0.0363,77.019,0.679,0,3,58,0,2012-01-01
844,0cITLOYn1Sv4q27zZPqlNK,Red,Taylor Swift,220.827,10/22/12,2012,0.0773,0.602,0.896,8.87e-05,0.091,-4.267,0.0437,124.978,0.641,0,1,58,0,2012-01-01
845,1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,Taylor Swift,191.88,10/22/12,2012,0.00957,0.628,0.676,2.65e-05,0.102,-5.911,0.0916,85.984,0.75,1,7,58,0,2012-01-01
846,5OndtwLGA9O6XHFcGm2H7r,Out Of The Woods,Taylor Swift,235.8,10/27/14,2014,0.00103,0.552,0.841,1.23e-05,0.337,-6.938,0.0372,91.993,0.342,1,7,60,0,2014-01-01
847,6qnM0XXPZOINWA778uNqQ9,Welcome To New York,Taylor Swift,212.6,10/27/14,2014,0.038,0.793,0.634,1.76e-06,0.304,-4.807,0.0324,117.023,0.615,1,7,59,0,2014-01-01
848,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),Taylor Swift,247.16,11/9/17,2017,0.0586,0.731,0.445,1.96e-05,0.14,-8.418,0.0533,117.97,0.106,1,0,78,0,2017-01-01
849,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,Taylor Swift,211.853,11/10/17,2017,0.204,0.766,0.709,1.41e-05,0.126,-6.471,0.123,128.07,0.506,0,9,74,0,2017-01-01
850,47HtKpfzpAt8rQjjXWotFj,Forever & Always,Taylor Swift,225.32,11/11/08,2008,0.0752,0.608,0.821,0.0,0.11,-4.985,0.0576,128.042,0.544,1,10,52,0,2008-01-01
851,4WXzzCof26KJLTK5kK53dS,Hey Stephen,Taylor Swift,254.307,11/11/08,2008,0.194,0.841,0.544,2.48e-06,0.108,-7.347,0.0309,115.994,0.831,1,6,52,0,2008-01-01
852,6S9G7J3EB1ZY0rrZPwsBg5,Breathe,Taylor Swift,263.987,11/11/08,2008,0.373,0.498,0.486,0.0,0.113,-7.384,0.0273,147.952,0.17,1,1,52,0,2008-01-01
853,1q8E1FfFuhd12c5JcJwPxQ,Sparks Fly,Taylor Swift,260.933,10/25/10,2010,0.0396,0.605,0.787,1.42e-06,0.163,-3.002,0.0308,114.987,0.374,1,5,55,0,2010-01-01
854,7lxADouiWFkwR7ZV2GKUcH,Back To December,Taylor Swift,293.027,10/25/10,2010,0.117,0.529,0.67,0.0,0.334,-4.663,0.0303,141.893,0.286,1,2,55,0,2010-01-01
855,6LZaxlycSWrJZ4Volb25qx,Mine,Taylor Swift,230.707,10/25/10,2010,0.00265,0.624,0.757,1.87e-06,0.189,-2.94,0.0296,121.07,0.658,1,7,54,0,2010-01-01
856,1EQn3Uc5AyUXoiPLeyCrrg,Ours,Taylor Swift,237.92,10/25/10,2010,0.537,0.608,0.569,0.0,0.097,-7.227,0.0284,159.845,0.238,1,0,54,0,2010-01-01
857,1kHEuJRasudLhjvnbfc4yS,Blank Space,Taylor Swift,231.827,10/27/14,2014,0.103,0.76,0.703,0.0,0.0913,-5.412,0.054,95.997,0.57,1,5,62,0,2014-01-01
858,1CiVz2WkmZRwhU3A6J2Gjz,Shake It Off,Taylor Swift,219.2,10/27/14,2014,0.0647,0.647,0.8,0.0,0.334,-5.384,0.165,160.078,0.942,1,7,63,0,2014-01-01
859,2sC2P3BN0IXujNaaSyDmtP,Blank Space,Taylor Swift,231.827,10/27/14,2014,0.103,0.76,0.703,0.0,0.0913,-5.412,0.054,95.997,0.57,1,5,58,0,2014-01-01
860,0dAb8TY433dl3ZfXYCLE19,All You Had To Do Was Stay,Taylor Swift,193.293,10/27/14,2014,0.00196,0.602,0.735,4.77e-05,0.105,-5.778,0.0337,96.969,0.472,1,5,58,0,2014-01-01
861,2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,Taylor Swift,208.187,11/10/17,2017,0.0527,0.613,0.764,0.0,0.197,-6.509,0.136,160.015,0.417,1,2,71,0,2017-01-01
862,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,178.427,8/23/19,2019,0.117,0.552,0.702,2.06e-05,0.105,-5.707,0.157,169.994,0.564,1,9,75,0,2019-01-01
863,3i9UVldZOE0aD0JnyfAZZ0,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,221.307,11/13/19,2019,0.433,0.448,0.603,0.0,0.0862,-7.176,0.064,205.272,0.422,1,7,77,0,2019-01-01
864,43H3q2NWT9LCuYS1B5IUvV,Our Song,Taylor Swift,203.44,10/24/06,2006,0.113,0.667,0.659,0.0,0.325,-4.932,0.0298,89.128,0.575,1,2,62,0,2006-01-01
865,7snx7w5WZLHovS0xC45ZfP,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,204.707,10/24/06,2006,0.331,0.626,0.44,0.0,0.146,-6.942,0.0232,99.962,0.259,1,10,60,0,2006-01-01
866,0JIdBrXGSJXS72zjF9ss9u,I'm Only Me When I'm With You,Taylor Swift,213.053,10/24/06,2006,0.00452,0.563,0.934,0.000807,0.103,-3.629,0.0646,143.964,0.518,1,8,50,0,2006-01-01
867,2QrQCMel6v2JiLxqrg4p2O,Mary's Song (Oh My My My),Taylor Swift,213.08,10/24/06,2006,0.0177,0.403,0.627,0.0,0.182,-5.28,0.0292,74.9,0.374,1,2,50,0,2006-01-01
868,5P4wWhUYWM0IaVYLuZxdar,The Way I Loved You,Taylor Swift,244.227,11/11/08,2008,0.0408,0.433,0.7,0.0,0.115,-3.709,0.0336,160.927,0.398,1,5,51,0,2008-01-01
869,0HmCuN0Z3OX1Qrz43FLOPL,You're Not Sorry,Taylor Swift,261.787,11/11/08,2008,0.146,0.475,0.452,1.36e-06,0.108,-4.134,0.027,133.959,0.276,1,6,51,0,2008-01-01
870,3esA216TyLHEkNiBCeCmcg,The Best Day,Taylor Swift,245.333,11/11/08,2008,0.647,0.666,0.434,1.95e-06,0.124,-8.543,0.0289,126.084,0.396,1,1,50,0,2008-01-01
871,6IH2Z54gYPLqgJtxZjX80i,Back To December - Acoustic Version,Taylor Swift,292.56,10/25/10,2010,0.748,0.541,0.453,0.0,0.2,-6.459,0.0266,141.757,0.377,1,2,54,0,2010-01-01
872,1ubvV5ECkm6nSI6g1HmbBK,Dear John,Taylor Swift,403.92,10/25/10,2010,0.166,0.589,0.47,1.45e-06,0.112,-5.32,0.028,119.386,0.102,1,4,53,0,2010-01-01
873,74WBGgUnpKrJXt6TETfR6Z,Never Grow Up,Taylor Swift,290.467,10/25/10,2010,0.819,0.714,0.305,0.0,0.174,-8.837,0.0305,124.91,0.554,1,2,53,0,2010-01-01
874,4N60XfcTE1ysLZGbYgnYXq,Mean,Taylor Swift,237.733,10/25/10,2010,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,1,4,53,0,2010-01-01
875,6d9IiDcFxtFVIvt9pCqyGH,Sparks Fly,Taylor Swift,260.933,10/25/10,2010,0.0396,0.605,0.787,1.42e-06,0.163,-3.002,0.0308,114.987,0.374,1,5,52,0,2010-01-01
876,0L4YCNRfXAoTvdpWeH2RGj,Begin Again,Taylor Swift,237.613,10/22/12,2012,0.199,0.53,0.526,3.52e-06,0.232,-8.349,0.0263,79.025,0.323,1,7,55,0,2012-01-01
877,7gdwoOmi258QJq0hmQ4hto,Everything Has Changed,Taylor Swift,243.933,10/22/12,2012,0.36,0.624,0.458,3.89e-06,0.303,-6.755,0.0287,80.017,0.436,1,6,54,0,2012-01-01
878,6rZVy6FIG7lSJQMFXHo12z,New Romantics,Taylor Swift,230.467,10/27/14,2014,0.00463,0.633,0.889,0.000458,0.0658,-5.87,0.0715,121.956,0.584,1,5,57,0,2014-01-01
879,1fo2ctLqj3zBhRQKOXprol,Style,Taylor Swift,231.0,10/27/14,2014,0.00245,0.588,0.791,0.00258,0.118,-5.595,0.0402,94.933,0.487,1,7,56,0,2014-01-01
880,2x0WlnmfG39ZuDmstl9xfX,End Game,Taylor Swift,244.827,11/10/17,2017,0.00845,0.649,0.589,0.0,0.108,-6.237,0.0558,159.073,0.151,1,2,70,0,2017-01-01
881,1ZY1PqizIl78geGM4xWlEA,Gorgeous,Taylor Swift,209.68,11/10/17,2017,0.0713,0.8,0.535,9.48e-06,0.213,-6.684,0.135,92.027,0.451,1,7,70,0,2017-01-01
882,73OX8GdpOeGzKC6OvGSbsv,A Place in this World,Taylor Swift,199.2,10/24/06,2006,0.051,0.576,0.777,0.0,0.32,-2.881,0.0324,115.028,0.428,1,9,49,0,2006-01-01
883,2ZoOmCSgj0ypVAmGd1ve4y,Stay Beautiful,Taylor Swift,236.053,10/24/06,2006,0.0868,0.594,0.629,0.0,0.137,-4.919,0.0246,131.597,0.504,1,8,49,0,2006-01-01
884,49mWEy5MgtNujgT7xU3emT,Breathe,Taylor Swift,263.973,11/11/08,2008,0.379,0.505,0.482,0.0,0.113,-7.372,0.0276,73.975,0.184,1,1,49,0,2008-01-01
885,14LtANuaslKWyYbktUrHBU,Enchanted,Taylor Swift,352.187,10/25/10,2010,0.0739,0.455,0.623,0.000424,0.146,-3.878,0.0288,163.893,0.208,1,8,52,0,2010-01-01
886,19tHCfzUSoy5HkpxcmbA0A,The Story Of Us,Taylor Swift,265.667,10/25/10,2010,0.00478,0.543,0.818,0.000368,0.0357,-3.611,0.0398,139.898,0.683,1,4,52,0,2010-01-01
887,1nYWTzy5zu3zEPNgB1sItW,Speak Now,Taylor Swift,240.76,10/25/10,2010,0.095,0.709,0.599,0.0,0.0973,-3.734,0.0304,118.975,0.735,1,7,52,0,2010-01-01
888,1By2VQkUN0Frd8mKNV5NYC,Better Than Revenge,Taylor Swift,217.16,10/25/10,2010,0.0139,0.516,0.917,6.37e-06,0.36,-3.186,0.0827,145.821,0.635,0,11,52,0,2010-01-01
889,7DjCRhhFo9PPzca1BjMLcf,Long Live,Taylor Swift,317.453,10/25/10,2010,0.036,0.418,0.68,7.59e-05,0.114,-4.3,0.0347,204.12,0.142,1,7,52,0,2010-01-01
890,1D27z8xNzjW0Mwwt1NCWhJ,Last Kiss,Taylor Swift,367.133,10/25/10,2010,0.57,0.371,0.341,3.09e-05,0.101,-9.475,0.0319,89.038,0.196,1,10,51,0,2010-01-01
891,7vvIpJZye5cRR6De1LKM0m,The Last Time,Taylor Swift,298.293,10/22/12,2012,0.035,0.505,0.443,3.15e-06,0.0921,-7.039,0.0276,94.069,0.123,1,2,53,0,2012-01-01
892,3r9bgSJlJz2zlevcBRYXko,Both of Us (feat. Taylor Swift),Taylor Swift,216.12,4/27/12,2012,0.0213,0.677,0.722,0.0,0.207,-7.088,0.0522,125.091,0.0483,1,7,57,1,2012-01-01
893,31pEV5lPJi7btskZoUr2yu,I Almost Do,Taylor Swift,242.573,10/22/12,2012,0.0173,0.567,0.481,4.13e-05,0.182,-7.357,0.027,145.865,0.233,1,4,53,0,2012-01-01
894,5zyCYmiaVE5y26EZuwZbsw,State Of Grace,Taylor Swift,295.187,10/22/12,2012,0.000197,0.588,0.825,0.00138,0.0885,-5.882,0.0328,129.968,0.397,1,4,53,0,2012-01-01
895,1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,Taylor Swift,204.827,10/22/12,2012,0.307,0.729,0.748,1.29e-06,0.09,-6.67,0.0245,99.981,0.928,1,0,53,0,2012-01-01
896,3fthfkkvy9av3q3uAGVf7U,Shake It Off,Taylor Swift,219.2,10/27/14,2014,0.0647,0.647,0.8,0.0,0.334,-5.384,0.165,160.078,0.942,1,7,57,0,2014-01-01
897,106R7Z57WYzBAfrXImV30y,Wildest Dreams,Taylor Swift,220.44,10/27/14,2014,0.0692,0.55,0.688,0.00144,0.106,-7.416,0.0897,139.997,0.465,1,8,55,0,2014-01-01
898,4bXCcoesMt8u99xMsbLr9U,Clean,Taylor Swift,271.0,10/27/14,2014,0.232,0.815,0.377,0.0,0.1,-7.754,0.0346,103.97,0.211,1,4,55,0,2014-01-01
899,2y5aJvzXhHPA94U5GFAcXe,I Don’t Wanna Live Forever (Fifty Shades Darker),Taylor Swift,245.653,2/10/17,2017,0.0594,0.734,0.442,1.63e-05,0.213,-8.432,0.0557,117.967,0.0973,1,0,70,0,2017-01-01
900,4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,Taylor Swift,238.253,11/10/17,2017,0.0679,0.696,0.602,2.11e-05,0.0696,-6.156,0.159,82.989,0.305,0,0,69,0,2017-01-01
901,0VE4kBnHJUgtMf0dy6DRmW,Getaway Car,Taylor Swift,233.627,11/10/17,2017,0.00465,0.562,0.689,2.23e-06,0.0888,-6.745,0.127,172.054,0.351,1,2,69,0,2017-01-01
902,4y5bvROuBDPr5fuwXbIBZR,Paper Rings,Taylor Swift,222.4,8/23/19,2019,0.0129,0.811,0.719,1.36e-05,0.0742,-6.553,0.0497,103.979,0.865,1,9,72,0,2019-01-01
903,3pHkh7d0lzM2AldUtz2x37,The Archer,Taylor Swift,211.24,8/23/19,2019,0.12,0.292,0.574,0.00569,0.0663,-9.375,0.0401,124.344,0.166,1,0,73,0,2019-01-01
904,4pJi1rVt9GNegU9kywjg4z,Teardrops on My Guitar - Pop Version,Taylor Swift,179.067,10/24/06,2006,0.0402,0.459,0.753,0.0,0.0863,-3.827,0.0537,199.997,0.483,1,10,48,0,2006-01-01
905,7an1exwMnfYRcdVQm0yDev,Cold As You,Taylor Swift,239.013,10/24/06,2006,0.217,0.418,0.482,0.0,0.123,-5.769,0.0266,175.558,0.261,1,5,48,0,2006-01-01
906,6K0CJLVXqbGMeJSmJ4ENKK,Tied Together with a Smile,Taylor Swift,248.107,10/24/06,2006,0.525,0.479,0.578,0.0,0.0841,-4.963,0.0294,146.165,0.192,1,2,47,0,2006-01-01
907,3F6czr26ZwGU5O5CHY04Ma,Fearless,Taylor Swift,242.0,11/11/08,2008,0.0364,0.598,0.714,1.04e-06,0.31,-4.397,0.0273,99.979,0.467,1,5,48,0,2008-01-01
908,3rnI1UCyGJvUTVvT97VQr5,Tell Me Why,Taylor Swift,200.547,11/11/08,2008,0.0571,0.604,0.855,3.65e-06,0.343,-3.097,0.038,99.96,0.51,1,7,48,0,2008-01-01
909,4jPtq9shRdUv8Zjr0a5xkD,White Horse,Taylor Swift,234.44,11/11/08,2008,0.302,0.585,0.346,0.0,0.102,-8.014,0.0256,92.564,0.195,1,0,48,0,2008-01-01
910,3M0w3fhdXByHLCNAoi5c9G,Fifteen,Taylor Swift,294.347,11/11/08,2008,0.0728,0.559,0.636,0.0,0.144,-4.4,0.0263,95.485,0.214,1,7,48,0,2008-01-01
911,46HGgtwmmuEB8mvDCyjyAc,Forever & Always - Piano Version,Taylor Swift,267.507,11/11/08,2008,0.852,0.592,0.16,0.0,0.116,-10.785,0.0347,118.929,0.294,1,9,48,0,2008-01-01
912,24DefNCFiWTP8OjYWiXuYe,Speak Now,Taylor Swift,240.76,10/25/10,2010,0.095,0.709,0.599,0.0,0.0973,-3.734,0.0304,118.975,0.735,1,7,50,0,2010-01-01
913,0vvt4IZOMkRug195S4MUq0,If This Was A Movie,Taylor Swift,234.547,10/25/10,2010,0.166,0.511,0.719,4.54e-06,0.34,-3.457,0.0265,147.852,0.289,1,4,50,0,2010-01-01
914,5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,Taylor Swift,201.853,10/22/12,2012,0.0162,0.627,0.816,0.00208,0.0966,-6.698,0.0774,157.043,0.648,1,4,52,0,2012-01-01
915,48A0aShHlovDfTMucMrE66,Begin Again,Taylor Swift,237.613,10/22/12,2012,0.199,0.53,0.526,3.52e-06,0.232,-8.349,0.0263,79.025,0.323,1,7,52,0,2012-01-01
916,0XfOV7qY3834QpFVwOb6CC,Treacherous,Taylor Swift,240.773,10/22/12,2012,0.101,0.705,0.621,4.3e-06,0.147,-8.086,0.0334,109.993,0.395,1,2,52,0,2012-01-01
917,6Nde5KuTXyB7jlPO4upaBo,Out Of The Woods,Taylor Swift,235.8,10/27/14,2014,0.000743,0.553,0.841,1.19e-05,0.341,-6.937,0.0396,92.008,0.338,1,7,55,0,2014-01-01
918,6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,Taylor Swift,200.107,5/17/15,2015,0.0294,0.654,0.655,0.0,0.139,-7.388,0.106,170.16,0.221,0,11,65,0,2015-01-01
919,1GwMQaZz6Au3QLDbjbMdme,Call It What You Want,Taylor Swift,203.507,11/10/17,2017,0.186,0.598,0.504,0.000221,0.34,-9.874,0.0731,163.954,0.252,1,9,68,0,2017-01-01
920,7fRruZ12gXGwBs0zXQ6e5V,Babe,Taylor Swift,215.107,6/8/18,2018,0.0187,0.535,0.777,1.62e-06,0.136,-3.292,0.207,171.72,0.664,1,4,65,0,2018-01-01
921,2YWtcWi3a83pdEg3Gif4Pd,I Think He Knows,Taylor Swift,173.387,8/23/19,2019,0.00889,0.897,0.366,0.000353,0.0715,-8.029,0.0569,100.003,0.416,1,0,71,0,2019-01-01
922,5OOd01o2YS1QFwdpVLds3r,Invisible,Taylor Swift,203.227,10/24/06,2006,0.637,0.612,0.394,0.0,0.147,-5.723,0.0243,96.001,0.233,1,7,46,0,2006-01-01
923,1nuk1yTZO3zR8XB8Ofk9q3,Picture To Burn,Taylor Swift,175.28,10/24/06,2006,0.202,0.662,0.864,0.0,0.0997,-2.08,0.0322,105.607,0.791,1,7,57,0,2006-01-01
924,08gavXombT6KR0af88i9tA,Jump Then Fall,Taylor Swift,237.067,11/11/08,2008,0.111,0.618,0.687,0.0,0.0693,-5.737,0.0271,79.991,0.82,1,2,47,0,2008-01-01
925,1zxrcAk6eiytfavqriMcKT,Forever & Always,Taylor Swift,225.333,11/11/08,2008,0.0907,0.605,0.829,0.0,0.106,-4.993,0.0549,128.012,0.514,1,10,47,0,2008-01-01
926,1yACRKAwlXWhXXFUSkvzhD,Change,Taylor Swift,280.24,11/11/08,2008,0.00408,0.541,0.77,0.0,0.117,-4.17,0.0354,96.013,0.215,1,5,46,0,2008-01-01
927,2IZ00ed83ygPIiacYScWUE,Untouchable,Taylor Swift,311.04,11/11/08,2008,0.0583,0.419,0.454,3.78e-06,0.0974,-6.809,0.0335,200.017,0.288,1,5,46,0,2008-01-01
928,77VotUUL79U10TAnYdqwvr,The Way I Loved You,Taylor Swift,244.24,11/11/08,2008,0.0322,0.436,0.712,0.0,0.111,-3.689,0.0329,160.886,0.379,1,5,46,0,2008-01-01
929,6HWYtS215rxaaMjvpyG18W,You're Not Sorry,Taylor Swift,261.8,11/11/08,2008,0.13,0.459,0.459,2.3e-06,0.113,-4.126,0.0275,134.018,0.281,1,6,46,0,2008-01-01
930,11UaQaEp2LvdspTyyuE3ur,Haunted,Taylor Swift,242.08,10/25/10,2010,0.0826,0.436,0.95,1.08e-06,0.149,-2.627,0.057,162.088,0.352,1,5,49,0,2010-01-01
931,4qyalTRMRH5YuEntvvMvq0,Come Back...Be Here,Taylor Swift,222.707,10/22/12,2012,0.00471,0.483,0.548,2.01e-06,0.0997,-6.291,0.0254,79.926,0.217,1,4,51,0,2012-01-01
932,4A2LfnduSTsE8u0ecYROxE,You Are In Love,Taylor Swift,267.107,10/27/14,2014,0.707,0.474,0.48,0.000108,0.0903,-8.894,0.0622,170.109,0.319,1,2,54,0,2014-01-01
933,6iWMI5oOhWrDbLbjmwTWFq,Wonderland,Taylor Swift,245.56,10/27/14,2014,0.0493,0.422,0.692,2.57e-05,0.177,-5.447,0.0549,184.014,0.197,1,3,53,0,2014-01-01
